TimeID,ShopID,UserID,ProductID,TotalIncome,TotalProductOrdered
643,SH00017,SU00306,PR00094,3303245,19
643,SH00017,SU00306,PR00109,3875496,31
643,SH00017,SU00306,PR00115,9903588,34
643,SH00017,SU00306,PR00132,13609680,30
643,SH00017,SU00306,PR00141,17545608,36
643,SH00017,SU00306,PR00195,3290112,7
643,SH00017,SU00306,PR00196,3685104,24
643,SH00017,SU00306,PR00380,1884852,18
643,SH00017,SU00306,PR00381,9563533,29
643,SH00017,SU00306,PR00411,6282962,34
643,SH00017,SU00306,PR00436,4539400,10
643,SH00017,SU00306,PR00481,9794950,25
643,SH00017,SU00306,PR00765,5739633,27
643,SH00017,SU00306,PR00797,7555392,16
643,SH00017,SU00306,PR00910,342884,1
590,SH00420,SU00480,PR00037,1221096,6
590,SH00420,SU00480,PR00147,7952175,21
590,SH00420,SU00480,PR00165,1849245,15
590,SH00420,SU00480,PR00204,339452,1
590,SH00420,SU00480,PR00240,8961432,24
590,SH00420,SU00480,PR00279,5917860,15
590,SH00420,SU00480,PR00421,2685270,30
590,SH00420,SU00480,PR00605,4866912,36
590,SH00420,SU00480,PR00654,7918404,26
590,SH00420,SU00480,PR00683,4280472,9
590,SH00420,SU00480,PR00724,15563660,38
590,SH00420,SU00480,PR00731,11690190,30
590,SH00420,SU00480,PR00931,19439550,39
590,SH00420,SU00480,PR00984,2384436,43
649,SH00124,SU00084,PR00100,9836040,40
649,SH00124,SU00084,PR00119,540645,3
649,SH00124,SU00084,PR00211,1350570,3
649,SH00124,SU00084,PR00326,12551453,41
649,SH00124,SU00084,PR00405,7600448,32
649,SH00124,SU00084,PR00583,600922,14
649,SH00124,SU00084,PR00666,1077414,3
649,SH00124,SU00084,PR00673,6764500,25
649,SH00124,SU00084,PR00753,6984246,17
649,SH00124,SU00084,PR00832,9747260,20
649,SH00124,SU00084,PR00968,21020160,48
324,SH00426,SU00656,PR00085,4737225,25
324,SH00426,SU00656,PR00115,8155896,28
324,SH00426,SU00656,PR00268,11707890,30
324,SH00426,SU00656,PR00271,899370,30
324,SH00426,SU00656,PR00328,1495023,3
324,SH00426,SU00656,PR00531,458376,8
324,SH00426,SU00656,PR00586,326115,1
324,SH00426,SU00656,PR00615,13361838,42
324,SH00426,SU00656,PR00630,16199096,34
324,SH00426,SU00656,PR00648,12683913,33
324,SH00426,SU00656,PR00680,1418270,35
324,SH00426,SU00656,PR00716,4392498,22
324,SH00426,SU00656,PR00724,5324410,13
324,SH00426,SU00656,PR00776,9637446,39
324,SH00426,SU00656,PR00837,295197,21
324,SH00426,SU00656,PR00885,749046,3
324,SH00426,SU00656,PR00895,5991128,26
324,SH00426,SU00656,PR00912,15414980,35
324,SH00426,SU00656,PR00982,1730196,36
339,SH00716,SU00176,PR00064,8005592,28
339,SH00716,SU00176,PR00083,17179920,48
339,SH00716,SU00176,PR00113,20940380,47
339,SH00716,SU00176,PR00145,1614074,14
339,SH00716,SU00176,PR00317,4380256,16
339,SH00716,SU00176,PR00343,11637358,41
339,SH00716,SU00176,PR00361,2965472,8
339,SH00716,SU00176,PR00471,18005992,43
339,SH00716,SU00176,PR00533,5731872,48
339,SH00716,SU00176,PR00614,11905280,32
339,SH00716,SU00176,PR00668,5092180,17
339,SH00716,SU00176,PR00758,10108707,21
339,SH00716,SU00176,PR00873,1723158,18
138,SH00893,SU00154,PR00112,5547542,13
138,SH00893,SU00154,PR00158,841484,7
138,SH00893,SU00154,PR00426,8005500,50
138,SH00893,SU00154,PR00443,18819810,43
138,SH00893,SU00154,PR00445,6605643,33
138,SH00893,SU00154,PR00478,2375892,9
138,SH00893,SU00154,PR00634,1410246,3
138,SH00893,SU00154,PR00651,6202626,38
138,SH00893,SU00154,PR00657,4617408,48
138,SH00893,SU00154,PR00743,11089650,25
138,SH00893,SU00154,PR00894,655500,38
138,SH00893,SU00154,PR00940,3543288,24
138,SH00893,SU00154,PR00952,19248255,39
138,SH00893,SU00154,PR00984,2218080,40
731,SH00929,SU00093,PR00011,3652285,23
731,SH00929,SU00093,PR00064,285914,1
731,SH00929,SU00093,PR00068,13304577,39
731,SH00929,SU00093,PR00119,4505375,25
731,SH00929,SU00093,PR00217,7713450,50
731,SH00929,SU00093,PR00251,6833508,22
731,SH00929,SU00093,PR00342,488432,2
731,SH00929,SU00093,PR00354,21640962,47
731,SH00929,SU00093,PR00398,2938418,7
731,SH00929,SU00093,PR00485,3785600,28
731,SH00929,SU00093,PR00522,13768562,29
731,SH00929,SU00093,PR00527,1451205,5
731,SH00929,SU00093,PR00532,5749700,20
731,SH00929,SU00093,PR00577,3981114,18
731,SH00929,SU00093,PR00604,4294367,43
731,SH00929,SU00093,PR00621,7756320,24
731,SH00929,SU00093,PR00749,4338026,17
731,SH00929,SU00093,PR00765,7865423,37
731,SH00929,SU00093,PR00916,4292970,15
307,SH00168,SU00547,PR00006,779458,2
307,SH00168,SU00547,PR00010,21903696,48
307,SH00168,SU00547,PR00039,13535214,42
307,SH00168,SU00547,PR00130,1682824,44
307,SH00168,SU00547,PR00137,1266640,16
307,SH00168,SU00547,PR00213,12813988,34
307,SH00168,SU00547,PR00230,5886015,15
307,SH00168,SU00547,PR00251,4969824,16
307,SH00168,SU00547,PR00290,8091701,19
307,SH00168,SU00547,PR00317,547532,2
307,SH00168,SU00547,PR00322,591678,6
307,SH00168,SU00547,PR00339,1533465,37
307,SH00168,SU00547,PR00363,17916100,50
307,SH00168,SU00547,PR00364,11324416,32
307,SH00168,SU00547,PR00366,6822660,39
307,SH00168,SU00547,PR00370,3564525,15
307,SH00168,SU00547,PR00442,18480912,48
307,SH00168,SU00547,PR00479,20608910,49
307,SH00168,SU00547,PR00480,5361187,13
307,SH00168,SU00547,PR00539,4986240,16
307,SH00168,SU00547,PR00552,16628235,39
307,SH00168,SU00547,PR00579,22901350,50
855,SH00235,SU00421,PR00051,416817,1
855,SH00235,SU00421,PR00092,3204592,8
855,SH00235,SU00421,PR00155,8149974,19
855,SH00235,SU00421,PR00197,7557390,30
855,SH00235,SU00421,PR00218,4188330,18
855,SH00235,SU00421,PR00350,3201542,34
855,SH00235,SU00421,PR00469,4662615,15
855,SH00235,SU00421,PR00480,7423182,18
855,SH00235,SU00421,PR00496,18569460,38
855,SH00235,SU00421,PR00518,7958922,37
855,SH00235,SU00421,PR00549,178068,11
855,SH00235,SU00421,PR00760,9460090,29
855,SH00235,SU00421,PR00785,389426,1
855,SH00235,SU00421,PR00943,5428433,19
855,SH00235,SU00421,PR00973,2611932,6
691,SH00220,SU00483,PR00029,759990,42
691,SH00220,SU00483,PR00032,1475208,36
691,SH00220,SU00483,PR00080,546805,35
691,SH00220,SU00483,PR00175,21450924,44
691,SH00220,SU00483,PR00228,3500844,12
691,SH00220,SU00483,PR00243,1045128,14
691,SH00220,SU00483,PR00281,14940275,35
691,SH00220,SU00483,PR00324,9761640,21
691,SH00220,SU00483,PR00426,2721870,17
691,SH00220,SU00483,PR00431,3927491,43
691,SH00220,SU00483,PR00544,6459570,26
691,SH00220,SU00483,PR00576,4422045,15
691,SH00220,SU00483,PR00708,9163686,21
691,SH00220,SU00483,PR00755,11173734,26
691,SH00220,SU00483,PR00765,5314475,25
691,SH00220,SU00483,PR00777,4465940,47
691,SH00220,SU00483,PR00864,13142268,36
499,SH00045,SU00297,PR00061,646408,49
499,SH00045,SU00297,PR00120,1199768,8
499,SH00045,SU00297,PR00296,4766020,35
499,SH00045,SU00297,PR00347,1077824,4
499,SH00045,SU00297,PR00395,5446740,26
499,SH00045,SU00297,PR00591,23382312,47
499,SH00045,SU00297,PR00739,6803748,42
499,SH00045,SU00297,PR00820,8858825,25
499,SH00045,SU00297,PR00837,309254,22
499,SH00045,SU00297,PR00838,16184602,49
499,SH00045,SU00297,PR00887,20472720,48
521,SH00649,SU00490,PR00057,17376240,48
521,SH00649,SU00490,PR00060,3586706,38
521,SH00649,SU00490,PR00199,5936241,47
521,SH00649,SU00490,PR00241,4427424,24
521,SH00649,SU00490,PR00291,4512500,10
521,SH00649,SU00490,PR00419,6340140,15
521,SH00649,SU00490,PR00427,4689564,22
521,SH00649,SU00490,PR00480,10309975,25
521,SH00649,SU00490,PR00482,5174736,48
521,SH00649,SU00490,PR00529,15442018,34
521,SH00649,SU00490,PR00556,14126315,35
521,SH00649,SU00490,PR00718,10218900,30
521,SH00649,SU00490,PR00775,371872,1
521,SH00649,SU00490,PR00787,8028558,18
810,SH00982,SU00220,PR00026,13998796,28
810,SH00982,SU00220,PR00042,3644690,14
810,SH00982,SU00220,PR00186,3021616,13
810,SH00982,SU00220,PR00269,1075734,33
810,SH00982,SU00220,PR00340,7371880,37
810,SH00982,SU00220,PR00385,5856381,17
810,SH00982,SU00220,PR00407,575701,49
810,SH00982,SU00220,PR00474,13539092,49
810,SH00982,SU00220,PR00480,19382753,47
810,SH00982,SU00220,PR00567,15414525,35
810,SH00982,SU00220,PR00711,1697952,32
810,SH00982,SU00220,PR00832,15595616,32
810,SH00982,SU00220,PR00834,5954947,29
810,SH00982,SU00220,PR00851,6796485,15
810,SH00982,SU00220,PR00864,10586827,29
693,SH00471,SU00619,PR00007,2309142,22
693,SH00471,SU00619,PR00043,2045610,34
693,SH00471,SU00619,PR00143,1622816,32
693,SH00471,SU00619,PR00223,3776554,46
693,SH00471,SU00619,PR00279,4734288,12
693,SH00471,SU00619,PR00305,7604906,37
693,SH00471,SU00619,PR00311,904982,2
693,SH00471,SU00619,PR00399,1662384,24
693,SH00471,SU00619,PR00512,17482038,42
693,SH00471,SU00619,PR00537,5958820,31
693,SH00471,SU00619,PR00628,11852028,27
693,SH00471,SU00619,PR00656,11921492,43
693,SH00471,SU00619,PR00739,6479760,40
693,SH00471,SU00619,PR00749,3062136,12
693,SH00471,SU00619,PR00855,948358,2
693,SH00471,SU00619,PR00877,4517584,16
693,SH00471,SU00619,PR00942,621918,11
693,SH00471,SU00619,PR00946,19010150,50
693,SH00471,SU00619,PR00995,320925,11
492,SH00378,SU00743,PR00039,14502015,45
492,SH00378,SU00743,PR00215,2036374,23
492,SH00378,SU00743,PR00221,7208965,29
492,SH00378,SU00743,PR00231,5866012,23
492,SH00378,SU00743,PR00240,4480716,12
492,SH00378,SU00743,PR00246,5486376,42
492,SH00378,SU00743,PR00305,1438766,7
492,SH00378,SU00743,PR00369,15538815,45
492,SH00378,SU00743,PR00404,15607636,44
492,SH00378,SU00743,PR00514,10499324,38
492,SH00378,SU00743,PR00526,3819735,9
492,SH00378,SU00743,PR00668,12281140,41
492,SH00378,SU00743,PR00681,16625376,48
492,SH00378,SU00743,PR00702,907842,2
492,SH00378,SU00743,PR00921,12095310,30
492,SH00378,SU00743,PR00935,11479116,38
492,SH00378,SU00743,PR00967,4568675,25
492,SH00378,SU00743,PR01000,9189800,25
815,SH00706,SU00006,PR00011,2858310,18
815,SH00706,SU00006,PR00026,13998796,28
815,SH00706,SU00006,PR00115,3495384,12
815,SH00706,SU00006,PR00132,9980432,22
815,SH00706,SU00006,PR00165,3821773,31
815,SH00706,SU00006,PR00171,212458,2
815,SH00706,SU00006,PR00405,4275252,18
815,SH00706,SU00006,PR00407,505207,43
815,SH00706,SU00006,PR00416,4878524,34
815,SH00706,SU00006,PR00420,469807,13
815,SH00706,SU00006,PR00433,1752784,4
815,SH00706,SU00006,PR00439,9011979,31
815,SH00706,SU00006,PR00443,7440390,17
815,SH00706,SU00006,PR00450,6655860,15
815,SH00706,SU00006,PR00457,5520032,19
815,SH00706,SU00006,PR00600,5081895,17
815,SH00706,SU00006,PR00638,1133496,4
815,SH00706,SU00006,PR00763,9302538,21
815,SH00706,SU00006,PR00772,9934720,40
815,SH00706,SU00006,PR00904,21517211,47
815,SH00706,SU00006,PR00926,1349375,25
815,SH00706,SU00006,PR00968,7444640,17
475,SH00622,SU00207,PR00196,1074822,7
475,SH00622,SU00207,PR00220,5800844,31
475,SH00622,SU00207,PR00346,129648,12
475,SH00622,SU00207,PR00361,16310096,44
475,SH00622,SU00207,PR00444,12940444,44
475,SH00622,SU00207,PR00477,2367068,11
475,SH00622,SU00207,PR00519,14497353,39
475,SH00622,SU00207,PR00581,14390532,36
475,SH00622,SU00207,PR00629,8004850,35
475,SH00622,SU00207,PR00637,1785858,46
475,SH00622,SU00207,PR00694,5412563,13
475,SH00622,SU00207,PR00736,2178344,14
475,SH00622,SU00207,PR00787,4014279,9
475,SH00622,SU00207,PR00802,2626324,46
475,SH00622,SU00207,PR00817,2396009,11
475,SH00622,SU00207,PR00960,18457712,49
721,SH00007,SU00702,PR00003,5462145,39
721,SH00007,SU00702,PR00005,14490510,30
721,SH00007,SU00702,PR00064,8577420,30
721,SH00007,SU00702,PR00120,4649101,31
721,SH00007,SU00702,PR00131,5762286,34
721,SH00007,SU00702,PR00276,2173115,5
721,SH00007,SU00702,PR00284,5187760,40
721,SH00007,SU00702,PR00436,4993340,11
721,SH00007,SU00702,PR00446,20239,1
721,SH00007,SU00702,PR00491,13589312,32
721,SH00007,SU00702,PR00566,2432166,11
721,SH00007,SU00702,PR00614,1860200,5
721,SH00007,SU00702,PR00810,11004480,40
721,SH00007,SU00702,PR00830,7122880,32
721,SH00007,SU00702,PR00864,11316953,31
721,SH00007,SU00702,PR00876,4979524,11
100,SH00550,SU00727,PR00108,788749,17
100,SH00550,SU00727,PR00229,5700096,16
100,SH00550,SU00727,PR00285,351722,1
100,SH00550,SU00727,PR00396,2873550,6
100,SH00550,SU00727,PR00416,6600356,46
100,SH00550,SU00727,PR00440,6021155,35
100,SH00550,SU00727,PR00459,9563185,29
100,SH00550,SU00727,PR00623,10814778,26
100,SH00550,SU00727,PR00688,6433523,37
100,SH00550,SU00727,PR00850,3319770,41
100,SH00550,SU00727,PR00868,2427474,7
100,SH00550,SU00727,PR00987,4210000,16
103,SH00145,SU00483,PR00015,3818464,13
103,SH00145,SU00483,PR00094,7301910,42
103,SH00145,SU00483,PR00167,388635,15
103,SH00145,SU00483,PR00179,1875671,7
103,SH00145,SU00483,PR00181,48256,1
103,SH00145,SU00483,PR00187,7357636,19
103,SH00145,SU00483,PR00227,10227222,27
103,SH00145,SU00483,PR00259,5553640,20
103,SH00145,SU00483,PR00263,2077292,7
103,SH00145,SU00483,PR00434,1190238,14
103,SH00145,SU00483,PR00452,185124,4
103,SH00145,SU00483,PR00602,15003828,42
103,SH00145,SU00483,PR00618,3816680,14
103,SH00145,SU00483,PR00729,1268220,15
103,SH00145,SU00483,PR00740,17372862,39
103,SH00145,SU00483,PR00763,18605076,42
103,SH00145,SU00483,PR00824,4425344,14
103,SH00145,SU00483,PR00906,16914392,44
103,SH00145,SU00483,PR00945,600866,2
103,SH00145,SU00483,PR00989,1715365,5
532,SH00669,SU00723,PR00021,2981936,19
532,SH00669,SU00723,PR00030,559641,3
532,SH00669,SU00723,PR00116,2711636,34
532,SH00669,SU00723,PR00160,2441620,20
532,SH00669,SU00723,PR00180,2246127,39
532,SH00669,SU00723,PR00229,14250240,40
532,SH00669,SU00723,PR00389,723876,6
532,SH00669,SU00723,PR00407,187984,16
532,SH00669,SU00723,PR00482,1185877,11
532,SH00669,SU00723,PR00499,20184423,41
532,SH00669,SU00723,PR00686,2486796,38
532,SH00669,SU00723,PR00700,9842222,37
532,SH00669,SU00723,PR00734,15896139,49
532,SH00669,SU00723,PR00756,11899260,30
532,SH00669,SU00723,PR00792,633006,9
532,SH00669,SU00723,PR00862,643632,24
532,SH00669,SU00723,PR00994,4869858,14
532,SH00669,SU00723,PR00997,2618884,38
477,SH00700,SU00263,PR00075,1717860,20
477,SH00700,SU00263,PR00112,6827744,16
477,SH00700,SU00263,PR00217,1851228,12
477,SH00700,SU00263,PR00365,5387184,11
477,SH00700,SU00263,PR00430,7222100,20
477,SH00700,SU00263,PR00459,15498955,47
477,SH00700,SU00263,PR00477,10759400,50
477,SH00700,SU00263,PR00483,121905,7
477,SH00700,SU00263,PR00569,3163220,10
477,SH00700,SU00263,PR00620,13957242,39
477,SH00700,SU00263,PR00728,8593421,43
477,SH00700,SU00263,PR00765,2338369,11
477,SH00700,SU00263,PR00773,8013292,28
477,SH00700,SU00263,PR00870,79305,3
477,SH00700,SU00263,PR00974,878864,7
391,SH00419,SU00714,PR00044,21244832,49
391,SH00419,SU00714,PR00106,6198522,22
391,SH00419,SU00714,PR00227,1136358,3
391,SH00419,SU00714,PR00236,16710897,47
391,SH00419,SU00714,PR00247,1660067,17
391,SH00419,SU00714,PR00379,204516,6
391,SH00419,SU00714,PR00407,234980,20
391,SH00419,SU00714,PR00430,1444420,4
391,SH00419,SU00714,PR00569,6010118,19
391,SH00419,SU00714,PR00712,7076985,23
391,SH00419,SU00714,PR00774,11600490,30
391,SH00419,SU00714,PR00852,1672050,5
391,SH00419,SU00714,PR00855,5690148,12
391,SH00419,SU00714,PR00964,3356240,16
391,SH00419,SU00714,PR00967,6213398,34
391,SH00419,SU00714,PR00980,6404327,23
65,SH00985,SU00363,PR00018,14609808,48
65,SH00985,SU00363,PR00029,506660,28
65,SH00985,SU00363,PR00047,8474496,29
65,SH00985,SU00363,PR00052,909304,22
65,SH00985,SU00363,PR00095,9211979,19
65,SH00985,SU00363,PR00101,1000352,43
65,SH00985,SU00363,PR00221,2734435,11
65,SH00985,SU00363,PR00274,9263885,31
65,SH00985,SU00363,PR00321,2325232,13
65,SH00985,SU00363,PR00325,6469428,14
65,SH00985,SU00363,PR00377,3877530,17
65,SH00985,SU00363,PR00401,4477024,32
65,SH00985,SU00363,PR00442,14630722,38
65,SH00985,SU00363,PR00465,22204845,45
65,SH00985,SU00363,PR00489,7891024,41
65,SH00985,SU00363,PR00508,305006,13
65,SH00985,SU00363,PR00573,7954350,38
65,SH00985,SU00363,PR00629,6175170,27
65,SH00985,SU00363,PR00641,1280525,25
65,SH00985,SU00363,PR00745,1352061,17
259,SH00228,SU00934,PR00044,17342720,40
259,SH00228,SU00934,PR00067,2419731,9
259,SH00228,SU00934,PR00176,8961244,34
259,SH00228,SU00934,PR00205,4125322,17
259,SH00228,SU00934,PR00235,2778765,33
259,SH00228,SU00934,PR00285,15124046,43
259,SH00228,SU00934,PR00364,8139424,23
259,SH00228,SU00934,PR00386,849210,30
259,SH00228,SU00934,PR00464,1029112,23
259,SH00228,SU00934,PR00483,679185,39
259,SH00228,SU00934,PR00518,3011484,14
259,SH00228,SU00934,PR00581,399737,1
259,SH00228,SU00934,PR00587,3197428,34
259,SH00228,SU00934,PR00708,12218248,28
259,SH00228,SU00934,PR00731,18314631,47
259,SH00228,SU00934,PR00789,100338,7
259,SH00228,SU00934,PR00876,21276148,47
259,SH00228,SU00934,PR00910,5143260,15
259,SH00228,SU00934,PR00959,2184555,5
866,SH00664,SU00096,PR00029,904750,50
866,SH00664,SU00096,PR00033,14881152,32
866,SH00664,SU00096,PR00103,11539671,33
866,SH00664,SU00096,PR00126,6762717,39
866,SH00664,SU00096,PR00261,803938,2
866,SH00664,SU00096,PR00443,21883500,50
866,SH00664,SU00096,PR00530,11072720,40
866,SH00664,SU00096,PR00538,4157348,31
866,SH00664,SU00096,PR00752,11404470,33
866,SH00664,SU00096,PR00777,2565540,27
866,SH00664,SU00096,PR00895,4838988,21
866,SH00664,SU00096,PR00911,2372742,18
260,SH00532,SU00323,PR00190,18959689,43
260,SH00532,SU00323,PR00208,9496656,24
260,SH00532,SU00323,PR00278,18594806,38
260,SH00532,SU00323,PR00379,136344,4
260,SH00532,SU00323,PR00460,10737597,39
260,SH00532,SU00323,PR00461,328370,1
260,SH00532,SU00323,PR00479,16823600,40
260,SH00532,SU00323,PR00495,9988552,49
260,SH00532,SU00323,PR00503,9985640,38
260,SH00532,SU00323,PR00560,11912560,44
260,SH00532,SU00323,PR00594,742188,3
260,SH00532,SU00323,PR00683,13792632,29
260,SH00532,SU00323,PR00799,13633152,39
260,SH00532,SU00323,PR00865,3114475,13
260,SH00532,SU00323,PR00872,13121904,48
801,SH00011,SU00133,PR00011,4446260,28
801,SH00011,SU00133,PR00033,20461584,44
801,SH00011,SU00133,PR00081,10376500,50
801,SH00011,SU00133,PR00172,2451104,32
801,SH00011,SU00133,PR00178,6895284,33
801,SH00011,SU00133,PR00204,11880820,35
801,SH00011,SU00133,PR00258,3420950,25
801,SH00011,SU00133,PR00261,7235442,18
801,SH00011,SU00133,PR00278,7340055,15
801,SH00011,SU00133,PR00521,10072404,27
801,SH00011,SU00133,PR00645,13180152,29
801,SH00011,SU00133,PR00675,19842984,42
801,SH00011,SU00133,PR00678,142294,1
801,SH00011,SU00133,PR00721,1416095,5
747,SH00126,SU00909,PR00060,943870,10
747,SH00126,SU00909,PR00156,651420,12
747,SH00126,SU00909,PR00166,9011280,30
747,SH00126,SU00909,PR00369,9323289,27
747,SH00126,SU00909,PR00411,9239650,50
747,SH00126,SU00909,PR00414,19137216,48
747,SH00126,SU00909,PR00452,277686,6
747,SH00126,SU00909,PR00490,14169180,30
747,SH00126,SU00909,PR00492,13365750,50
747,SH00126,SU00909,PR00575,2457930,5
747,SH00126,SU00909,PR00577,7962228,36
747,SH00126,SU00909,PR00689,15237728,32
747,SH00126,SU00909,PR00816,17092887,43
747,SH00126,SU00909,PR00891,12480272,28
68,SH00232,SU00326,PR00021,4551376,29
68,SH00232,SU00326,PR00058,4343740,10
68,SH00232,SU00326,PR00060,3209158,34
68,SH00232,SU00326,PR00258,5199844,38
68,SH00232,SU00326,PR00333,20992100,50
68,SH00232,SU00326,PR00366,4373500,25
68,SH00232,SU00326,PR00511,4438845,9
68,SH00232,SU00326,PR00516,280870,2
68,SH00232,SU00326,PR00530,9688630,35
68,SH00232,SU00326,PR00542,3512790,46
68,SH00232,SU00326,PR00554,219468,1
68,SH00232,SU00326,PR00574,6311844,36
68,SH00232,SU00326,PR00650,17808472,38
68,SH00232,SU00326,PR00705,17043670,49
68,SH00232,SU00326,PR00803,21634272,44
68,SH00232,SU00326,PR00853,937975,25
68,SH00232,SU00326,PR00874,8801997,19
139,SH00492,SU00199,PR00230,18442847,47
139,SH00492,SU00199,PR00269,97794,3
139,SH00492,SU00199,PR00294,6644496,24
139,SH00492,SU00199,PR00371,10244720,40
139,SH00492,SU00199,PR00410,20019342,49
139,SH00492,SU00199,PR00468,1336384,16
139,SH00492,SU00199,PR00526,10610375,25
139,SH00492,SU00199,PR00565,12354900,25
139,SH00492,SU00199,PR00567,4844565,11
139,SH00492,SU00199,PR00655,7940865,23
139,SH00492,SU00199,PR00669,1697600,32
139,SH00492,SU00199,PR00776,988456,4
139,SH00492,SU00199,PR00785,6230816,16
139,SH00492,SU00199,PR00872,1366865,5
139,SH00492,SU00199,PR00914,898604,28
139,SH00492,SU00199,PR00919,14237550,29
139,SH00492,SU00199,PR00954,9579402,21
139,SH00492,SU00199,PR00984,665424,12
534,SH00598,SU00824,PR00042,1301675,5
534,SH00598,SU00824,PR00079,511155,9
534,SH00598,SU00824,PR00148,3533585,41
534,SH00598,SU00824,PR00165,5177886,42
534,SH00598,SU00824,PR00177,1073056,8
534,SH00598,SU00824,PR00215,1947836,22
534,SH00598,SU00824,PR00218,2094165,9
534,SH00598,SU00824,PR00232,15046752,32
534,SH00598,SU00824,PR00247,4296644,44
534,SH00598,SU00824,PR00292,1131298,7
534,SH00598,SU00824,PR00515,1787950,25
534,SH00598,SU00824,PR00543,8806000,37
534,SH00598,SU00824,PR00588,1550752,43
534,SH00598,SU00824,PR00636,12335349,39
534,SH00598,SU00824,PR00660,914336,2
534,SH00598,SU00824,PR00702,10440183,23
534,SH00598,SU00824,PR00725,9189558,46
534,SH00598,SU00824,PR00860,532344,6
534,SH00598,SU00824,PR00967,2741205,15
234,SH00396,SU00355,PR00107,1489260,6
234,SH00396,SU00355,PR00229,11400192,32
234,SH00396,SU00355,PR00258,3557788,26
234,SH00396,SU00355,PR00341,6705520,16
234,SH00396,SU00355,PR00356,2210257,7
234,SH00396,SU00355,PR00369,3453070,10
234,SH00396,SU00355,PR00410,19610784,48
234,SH00396,SU00355,PR00446,283346,14
234,SH00396,SU00355,PR00526,20371920,48
234,SH00396,SU00355,PR00531,2578365,45
234,SH00396,SU00355,PR00588,757344,21
234,SH00396,SU00355,PR00604,1997380,20
234,SH00396,SU00355,PR00657,3270664,34
234,SH00396,SU00355,PR00762,3051425,13
234,SH00396,SU00355,PR00789,544692,38
234,SH00396,SU00355,PR00838,3963576,12
234,SH00396,SU00355,PR00859,634515,15
234,SH00396,SU00355,PR00894,690000,40
234,SH00396,SU00355,PR00973,18718846,43
425,SH00123,SU00532,PR00019,20465478,41
425,SH00123,SU00532,PR00031,2025310,35
425,SH00123,SU00532,PR00037,3866804,19
425,SH00123,SU00532,PR00061,593640,45
425,SH00123,SU00532,PR00260,8619676,26
425,SH00123,SU00532,PR00286,7839134,19
425,SH00123,SU00532,PR00372,770906,2
425,SH00123,SU00532,PR00402,6882148,14
425,SH00123,SU00532,PR00481,5876970,15
425,SH00123,SU00532,PR00615,1908834,6
425,SH00123,SU00532,PR00682,1471035,3
425,SH00123,SU00532,PR00758,13959643,29
425,SH00123,SU00532,PR00811,878210,2
425,SH00123,SU00532,PR00889,9068430,30
425,SH00123,SU00532,PR00922,3143160,9
425,SH00123,SU00532,PR00965,5568850,25
59,SH00151,SU00425,PR00060,1227031,13
59,SH00151,SU00425,PR00179,1607718,6
59,SH00151,SU00425,PR00224,9424080,20
59,SH00151,SU00425,PR00250,849376,32
59,SH00151,SU00425,PR00303,2116500,10
59,SH00151,SU00425,PR00317,9308044,34
59,SH00151,SU00425,PR00668,2695860,9
59,SH00151,SU00425,PR00698,15350517,39
59,SH00151,SU00425,PR00764,11761952,32
59,SH00151,SU00425,PR00910,10629404,31
59,SH00151,SU00425,PR00944,5924371,19
59,SH00151,SU00425,PR00947,5689728,16
773,SH00339,SU00412,PR00009,12927104,46
773,SH00339,SU00412,PR00037,6919544,34
773,SH00339,SU00412,PR00043,1865115,31
773,SH00339,SU00412,PR00069,16291440,36
773,SH00339,SU00412,PR00116,3269914,41
773,SH00339,SU00412,PR00127,10198545,23
773,SH00339,SU00412,PR00158,601060,5
773,SH00339,SU00412,PR00517,9215400,24
773,SH00339,SU00412,PR00582,4041205,19
773,SH00339,SU00412,PR00622,1047501,13
773,SH00339,SU00412,PR00669,1644550,31
773,SH00339,SU00412,PR00754,11382888,33
773,SH00339,SU00412,PR00785,17134744,44
773,SH00339,SU00412,PR00804,3715822,22
773,SH00339,SU00412,PR00836,12848160,30
773,SH00339,SU00412,PR00840,842049,9
773,SH00339,SU00412,PR00910,13372476,39
773,SH00339,SU00412,PR00919,18656100,38
773,SH00339,SU00412,PR00921,17739788,44
773,SH00339,SU00412,PR00922,8731000,25
773,SH00339,SU00412,PR00924,8935626,21
728,SH00813,SU00354,PR00053,13428912,28
728,SH00813,SU00354,PR00090,6025616,34
728,SH00813,SU00354,PR00296,4085160,30
728,SH00813,SU00354,PR00325,8317836,18
728,SH00813,SU00354,PR00438,4907700,35
728,SH00813,SU00354,PR00479,15561830,37
728,SH00813,SU00354,PR00511,11343715,23
728,SH00813,SU00354,PR00638,7934472,28
728,SH00813,SU00354,PR00698,9052869,23
728,SH00813,SU00354,PR00796,8651280,20
728,SH00813,SU00354,PR00800,307685,1
728,SH00813,SU00354,PR00877,6494027,23
728,SH00813,SU00354,PR00941,19970600,50
728,SH00813,SU00354,PR00982,1634074,34
145,SH00330,SU00046,PR00130,1568086,41
145,SH00330,SU00046,PR00285,8441328,24
145,SH00330,SU00046,PR00299,696415,31
145,SH00330,SU00046,PR00367,6115230,30
145,SH00330,SU00046,PR00460,13215504,48
145,SH00330,SU00046,PR00628,5267568,12
145,SH00330,SU00046,PR00652,3576580,14
145,SH00330,SU00046,PR00689,20475697,43
145,SH00330,SU00046,PR00694,7494318,18
145,SH00330,SU00046,PR00743,19517784,44
