PurchaseID,ProductID,Quantity
PU00924,PR00801,47
PU00924,PR00809,30
PU00924,PR00945,15
PU00925,PR00018,27
PU00925,PR00062,8
PU00925,PR00107,16
PU00925,PR00149,32
PU00925,PR00183,22
PU00925,PR00184,12
PU00925,PR00227,37
PU00925,PR00387,35
PU00925,PR00429,41
PU00925,PR00455,41
PU00925,PR00508,29
PU00925,PR00663,21
PU00925,PR00678,30
PU00925,PR00754,15
PU00925,PR00761,14
PU00925,PR00812,49
PU00925,PR00830,50
PU00925,PR00885,40
PU00925,PR00953,4
PU00926,PR00013,20
PU00926,PR00076,40
PU00926,PR00096,23
PU00926,PR00124,49
PU00926,PR00166,45
PU00926,PR00178,10
PU00926,PR00274,11
PU00926,PR00289,27
PU00926,PR00307,43
PU00926,PR00414,27
PU00926,PR00418,31
PU00926,PR00488,34
PU00926,PR00605,15
PU00926,PR00622,28
PU00926,PR00674,16
PU00926,PR00705,39
PU00926,PR00872,4
PU00926,PR00887,11
PU00926,PR00927,4
PU00926,PR00961,40
PU00926,PR00977,39
PU00927,PR00007,18
PU00927,PR00016,10
PU00927,PR00101,6
PU00927,PR00159,49
PU00927,PR00167,43
PU00927,PR00190,33
PU00927,PR00333,32
PU00927,PR00402,32
PU00927,PR00433,16
PU00927,PR00522,13
PU00927,PR00538,22
PU00927,PR00554,43
PU00927,PR00656,47
PU00927,PR00704,16
PU00927,PR00795,44
PU00927,PR00891,36
PU00928,PR00093,38
PU00928,PR00096,27
PU00928,PR00105,41
PU00928,PR00303,48
PU00928,PR00368,27
PU00928,PR00444,49
PU00928,PR00487,5
PU00928,PR00601,26
PU00928,PR00639,38
PU00928,PR00678,48
PU00928,PR00889,23
PU00929,PR00085,26
PU00929,PR00176,1
PU00929,PR00193,39
PU00929,PR00246,12
PU00929,PR00260,19
PU00929,PR00294,48
PU00929,PR00349,4
PU00929,PR00371,17
PU00929,PR00447,21
PU00929,PR00495,27
PU00929,PR00500,24
PU00929,PR00510,8
PU00929,PR00543,5
PU00929,PR00652,39
PU00929,PR00753,10
PU00929,PR00855,37
PU00929,PR00939,10
PU00929,PR00956,18
PU00929,PR00983,46
PU00930,PR00032,39
PU00930,PR00058,3
PU00930,PR00068,5
PU00930,PR00186,48
PU00930,PR00251,27
PU00930,PR00438,45
PU00930,PR00500,4
PU00930,PR00526,42
PU00930,PR00679,1
PU00930,PR00725,2
PU00930,PR00749,50
PU00930,PR00799,14
PU00930,PR00867,30
PU00930,PR00909,45
PU00930,PR00932,34
PU00930,PR00959,22
PU00931,PR00011,18
PU00931,PR00057,12
PU00931,PR00062,30
PU00931,PR00190,24
PU00931,PR00213,43
PU00931,PR00477,2
PU00931,PR00615,46
PU00931,PR00629,31
PU00931,PR00711,45
PU00931,PR00746,38
PU00931,PR00908,44
PU00931,PR00910,29
PU00931,PR00911,33
PU00931,PR00942,26
PU00931,PR00944,7
PU00931,PR00995,11
PU00932,PR00085,35
PU00932,PR00153,40
PU00932,PR00176,35
PU00932,PR00289,3
PU00932,PR00363,50
PU00932,PR00400,37
PU00932,PR00445,10
PU00932,PR00473,43
PU00932,PR00515,35
PU00932,PR00568,40
PU00932,PR00587,50
PU00932,PR00679,48
PU00932,PR00861,7
PU00932,PR00994,44
PU00933,PR00033,45
PU00933,PR00049,43
PU00933,PR00131,36
PU00933,PR00137,1
PU00933,PR00151,29
PU00933,PR00186,39
PU00933,PR00190,26
PU00933,PR00201,27
PU00933,PR00216,21
PU00933,PR00291,32
PU00933,PR00347,10
PU00933,PR00361,37
PU00933,PR00772,43
PU00933,PR00787,15
PU00933,PR00835,38
PU00933,PR00926,6
PU00933,PR00935,37
PU00934,PR00010,29
PU00934,PR00031,8
PU00934,PR00044,46
PU00934,PR00090,21
PU00934,PR00210,24
PU00934,PR00266,4
PU00934,PR00387,46
PU00934,PR00440,32
PU00934,PR00498,23
PU00934,PR00597,50
PU00934,PR00610,25
PU00934,PR00621,13
PU00934,PR00656,30
PU00934,PR00685,18
PU00934,PR00726,14
PU00934,PR00801,45
PU00934,PR00859,16
PU00934,PR00947,37
PU00935,PR00009,30
PU00935,PR00013,10
PU00935,PR00019,11
PU00935,PR00142,15
PU00935,PR00179,28
PU00935,PR00281,21
PU00935,PR00304,50
PU00935,PR00414,17
PU00935,PR00423,37
PU00935,PR00502,43
PU00935,PR00547,15
PU00935,PR00577,48
PU00935,PR00728,14
PU00935,PR00784,20
PU00935,PR00903,36
PU00936,PR00031,10
PU00936,PR00094,7
PU00936,PR00143,38
PU00936,PR00226,25
PU00936,PR00266,20
PU00936,PR00272,24
PU00936,PR00424,18
PU00936,PR00506,21
PU00936,PR00568,34
PU00936,PR00578,21
PU00936,PR00650,20
PU00936,PR00683,30
PU00936,PR00761,5
PU00936,PR00763,34
PU00936,PR00789,3
PU00936,PR00798,45
PU00936,PR00822,11
PU00936,PR00829,38
PU00936,PR00830,40
PU00936,PR00841,39
PU00936,PR00860,22
PU00936,PR00991,5
PU00937,PR00017,39
PU00937,PR00059,46
PU00937,PR00115,28
PU00937,PR00330,34
PU00937,PR00383,44
PU00937,PR00395,39
PU00937,PR00519,26
PU00937,PR00525,24
PU00937,PR00547,1
PU00937,PR00564,41
PU00937,PR00673,23
PU00937,PR00721,44
PU00937,PR00771,47
PU00937,PR00810,44
PU00937,PR00813,25
PU00937,PR00875,46
PU00937,PR00884,3
PU00937,PR00953,39
PU00937,PR00957,38
PU00938,PR00062,27
PU00938,PR00194,2
PU00938,PR00208,36
PU00938,PR00244,3
PU00938,PR00376,50
PU00938,PR00403,48
PU00938,PR00449,46
PU00938,PR00488,32
PU00938,PR00554,10
PU00938,PR00673,21
PU00938,PR00705,4
PU00938,PR00725,16
PU00938,PR00768,7
PU00938,PR00785,42
PU00938,PR00999,11
PU00939,PR00066,47
PU00939,PR00284,20
PU00939,PR00297,15
PU00939,PR00362,12
PU00939,PR00456,31
PU00939,PR00486,11
PU00939,PR00521,49
PU00939,PR00533,20
PU00939,PR00539,39
PU00939,PR00560,44
PU00939,PR00578,7
PU00939,PR00775,46
PU00939,PR00786,5
PU00939,PR00807,33
PU00939,PR00953,29
PU00940,PR00060,30
PU00940,PR00131,38
PU00940,PR00229,15
PU00940,PR00306,39
PU00940,PR00372,26
PU00940,PR00422,48
PU00940,PR00435,30
PU00940,PR00460,2
PU00940,PR00482,36
PU00940,PR00490,5
PU00940,PR00529,12
PU00940,PR00559,27
PU00940,PR00657,46
PU00940,PR00703,18
PU00940,PR00749,5
PU00940,PR00759,30
PU00940,PR00985,18
PU00940,PR00994,27
PU00941,PR00055,23
PU00941,PR00121,19
PU00941,PR00138,24
PU00941,PR00166,32
PU00941,PR00209,32
PU00941,PR00227,15
PU00941,PR00263,10
PU00941,PR00694,14
PU00941,PR00737,34
PU00941,PR00748,6
PU00941,PR00779,10
PU00941,PR00918,8
PU00942,PR00101,46
PU00942,PR00175,38
PU00942,PR00306,30
PU00942,PR00400,46
PU00942,PR00527,21
PU00942,PR00568,30
PU00942,PR00570,19
PU00942,PR00587,9
PU00942,PR00622,1
PU00942,PR00648,30
PU00942,PR00676,15
PU00942,PR00868,35
PU00942,PR00893,32
PU00942,PR00958,47
PU00943,PR00026,38
PU00943,PR00222,23
PU00943,PR00289,33
PU00943,PR00341,11
PU00943,PR00480,19
PU00943,PR00573,43
PU00943,PR00672,3
PU00943,PR00766,7
PU00943,PR00789,25
PU00943,PR00874,28
PU00943,PR00885,18
PU00943,PR00958,3
PU00943,PR00977,21
PU00944,PR00048,21
PU00944,PR00075,13
PU00944,PR00138,10
PU00944,PR00172,41
PU00944,PR00306,47
PU00944,PR00448,45
PU00944,PR00456,34
PU00944,PR00459,39
PU00944,PR00649,48
PU00944,PR00724,50
PU00944,PR00759,24
PU00944,PR00783,4
PU00944,PR00861,42
PU00944,PR00891,4
PU00945,PR00075,9
PU00945,PR00242,41
PU00945,PR00265,45
PU00945,PR00325,30
PU00945,PR00385,5
PU00945,PR00415,37
PU00945,PR00461,18
PU00945,PR00553,31
PU00945,PR00647,4
PU00945,PR00701,32
PU00945,PR00720,14
PU00945,PR00727,12
PU00945,PR00741,47
PU00945,PR00755,27
PU00945,PR00935,30
PU00945,PR00940,45
PU00945,PR00983,48
PU00946,PR00073,3
PU00946,PR00087,36
PU00946,PR00212,27
PU00946,PR00279,36
PU00946,PR00328,25
PU00946,PR00483,3
PU00946,PR00560,6
PU00946,PR00630,2
PU00946,PR00744,31
PU00946,PR00817,43
PU00946,PR00823,28
PU00947,PR00021,5
PU00947,PR00038,43
PU00947,PR00050,27
PU00947,PR00063,25
PU00947,PR00066,29
PU00947,PR00076,32
PU00947,PR00142,49
PU00947,PR00184,22
PU00947,PR00231,48
PU00947,PR00264,30
PU00947,PR00376,45
PU00947,PR00536,7
PU00947,PR00601,13
PU00947,PR00637,31
PU00947,PR00683,9
PU00947,PR00697,10
PU00947,PR00736,7
PU00947,PR00828,5
PU00947,PR00829,34
PU00947,PR00832,16
PU00947,PR00835,31
PU00947,PR00868,27
PU00947,PR00902,35
PU00947,PR00903,31
PU00947,PR00914,36
PU00948,PR00221,22
PU00948,PR00339,18
PU00948,PR00355,41
PU00948,PR00402,31
PU00948,PR00436,17
PU00948,PR00619,4
PU00948,PR00629,33
PU00948,PR00630,4
PU00948,PR00682,20
PU00948,PR00700,31
PU00948,PR00757,13
PU00948,PR00820,21
PU00949,PR00028,44
PU00949,PR00168,14
PU00949,PR00262,46
PU00949,PR00304,11
PU00949,PR00337,16
PU00949,PR00377,19
PU00949,PR00383,50
PU00949,PR00453,27
PU00949,PR00457,48
PU00949,PR00482,35
PU00949,PR00484,26
PU00949,PR00588,38
PU00949,PR00599,27
PU00949,PR00856,41
PU00949,PR00883,11
PU00949,PR00965,26
PU00950,PR00015,13
PU00950,PR00027,39
PU00950,PR00039,22
PU00950,PR00097,17
PU00950,PR00181,10
PU00950,PR00244,34
PU00950,PR00372,36
PU00950,PR00435,20
PU00950,PR00485,30
PU00950,PR00569,39
PU00950,PR00630,6
PU00950,PR00672,41
PU00950,PR00713,36
PU00950,PR00774,3
PU00950,PR00897,36
PU00950,PR00925,39
PU00951,PR00019,50
PU00951,PR00112,35
PU00951,PR00209,50
PU00951,PR00232,6
PU00951,PR00235,25
PU00951,PR00246,18
PU00951,PR00285,23
PU00951,PR00370,8
PU00951,PR00372,22
PU00951,PR00445,30
PU00951,PR00461,12
PU00951,PR00468,24
PU00951,PR00485,34
PU00951,PR00505,1
PU00951,PR00668,30
PU00951,PR00723,4
PU00951,PR00783,11
PU00951,PR00864,1
PU00952,PR00020,4
PU00952,PR00032,13
PU00952,PR00053,45
PU00952,PR00184,29
PU00952,PR00187,2
PU00952,PR00205,49
PU00952,PR00243,29
PU00952,PR00391,2
PU00952,PR00427,30
PU00952,PR00430,33
PU00952,PR00453,16
PU00952,PR00458,47
PU00952,PR00576,8
PU00952,PR00848,42
PU00952,PR00948,10
PU00952,PR00951,12
PU00952,PR00957,33
PU00952,PR00984,40
PU00952,PR00992,50
PU00953,PR00008,33
PU00953,PR00245,14
PU00953,PR00267,7
PU00953,PR00399,31
PU00953,PR00401,29
PU00953,PR00412,48
PU00953,PR00413,1
PU00953,PR00518,31
PU00953,PR00559,35
PU00953,PR00628,44
PU00953,PR00672,32
PU00953,PR00730,36
PU00953,PR00853,42
PU00953,PR00854,7
PU00953,PR00963,48
PU00953,PR00996,6
PU00954,PR00004,25
PU00954,PR00017,31
PU00954,PR00030,49
PU00954,PR00033,4
PU00954,PR00058,38
PU00954,PR00062,44
PU00954,PR00076,33
PU00954,PR00081,5
PU00954,PR00170,44
PU00954,PR00209,31
PU00954,PR00212,22
PU00954,PR00307,19
PU00954,PR00335,46
PU00954,PR00356,35
PU00954,PR00361,18
PU00954,PR00514,31
PU00954,PR00588,19
PU00954,PR00593,26
PU00954,PR00694,44
PU00954,PR00715,22
PU00954,PR00809,28
PU00954,PR00891,37
PU00954,PR00912,31
PU00954,PR00930,24
PU00955,PR00033,46
PU00955,PR00034,31
PU00955,PR00057,40
PU00955,PR00230,4
PU00955,PR00377,38
PU00955,PR00542,49
PU00955,PR00587,32
PU00955,PR00656,37
PU00955,PR00707,38
PU00955,PR00729,42
PU00955,PR00769,4
PU00955,PR00771,37
PU00955,PR00831,43
PU00955,PR00906,34
PU00955,PR00993,17
PU00956,PR00158,50
PU00956,PR00160,29
PU00956,PR00182,33
PU00956,PR00343,9
PU00956,PR00399,23
PU00956,PR00407,1
PU00956,PR00477,44
PU00956,PR00480,33
PU00956,PR00495,36
PU00956,PR00536,45
PU00956,PR00564,33
PU00956,PR00675,32
PU00956,PR00724,1
PU00956,PR00830,7
PU00957,PR00028,24
PU00957,PR00033,50
PU00957,PR00193,12
PU00957,PR00206,5
PU00957,PR00214,2
PU00957,PR00215,37
PU00957,PR00267,10
PU00957,PR00346,21
PU00957,PR00498,10
PU00957,PR00539,40
PU00957,PR00590,9
PU00957,PR00609,18
PU00957,PR00652,24
PU00957,PR00813,1
PU00957,PR00929,49
PU00958,PR00049,18
PU00958,PR00051,45
PU00958,PR00114,3
PU00958,PR00187,12
PU00958,PR00282,12
PU00958,PR00489,11
PU00958,PR00532,40
PU00958,PR00618,14
PU00958,PR00707,23
PU00958,PR00766,22
PU00958,PR00945,13
PU00958,PR00956,29
PU00959,PR00051,21
PU00959,PR00150,3
PU00959,PR00191,11
PU00959,PR00214,30
PU00959,PR00238,14
PU00959,PR00258,1
PU00959,PR00268,33
PU00959,PR00311,31
PU00959,PR00353,22
PU00959,PR00360,43
PU00959,PR00426,9
PU00959,PR00429,35
PU00959,PR00704,38
PU00959,PR00723,42
PU00959,PR00728,6
PU00959,PR00747,13
PU00959,PR00964,50
PU00959,PR00993,33
PU00960,PR00193,32
PU00960,PR00258,5
PU00960,PR00384,29
PU00960,PR00455,37
PU00960,PR00564,2
PU00960,PR00579,23
PU00960,PR00646,12
PU00960,PR00741,33
PU00960,PR00833,39
PU00960,PR00896,47
PU00960,PR00912,49
PU00960,PR00955,21
PU00960,PR00961,39
PU00960,PR00976,30
PU00961,PR00066,44
PU00961,PR00089,25
PU00961,PR00261,17
PU00961,PR00354,29
PU00961,PR00383,27
PU00961,PR00411,24
PU00961,PR00429,14
PU00961,PR00591,3
PU00961,PR00621,50
PU00961,PR00647,4
PU00961,PR00747,7
PU00961,PR00773,27
PU00961,PR00840,37
PU00961,PR00894,10
PU00961,PR00907,29
PU00961,PR00931,35
PU00961,PR00946,9
PU00961,PR00958,50
PU00962,PR00061,49
PU00962,PR00084,17
PU00962,PR00158,36
PU00962,PR00173,24
PU00962,PR00245,18
PU00962,PR00307,26
PU00962,PR00674,4
PU00962,PR00709,29
PU00962,PR00712,47
PU00962,PR00782,47
PU00962,PR00916,30
PU00962,PR00944,9
PU00963,PR00081,21
PU00963,PR00112,42
PU00963,PR00172,50
PU00963,PR00175,49
PU00963,PR00218,14
PU00963,PR00350,10
PU00963,PR00374,9
PU00963,PR00457,8
PU00963,PR00463,38
PU00963,PR00651,33
PU00963,PR00765,25
PU00963,PR00793,9
PU00963,PR00811,4
PU00963,PR00886,9
PU00963,PR00911,49
PU00963,PR00921,44
PU00963,PR00922,29
PU00963,PR00951,29
PU00963,PR00970,44
PU00964,PR00038,32
PU00964,PR00055,2
PU00964,PR00124,14
PU00964,PR00150,45
PU00964,PR00256,7
PU00964,PR00295,19
PU00964,PR00303,27
PU00964,PR00400,10
PU00964,PR00495,21
PU00964,PR00560,20
PU00964,PR00856,36
PU00964,PR00938,8
PU00965,PR00036,30
PU00965,PR00064,14
PU00965,PR00230,33
PU00965,PR00391,21
PU00965,PR00437,37
PU00965,PR00543,46
PU00965,PR00612,17
PU00965,PR00648,36
PU00965,PR00773,27
PU00965,PR00775,48
PU00965,PR00934,10
PU00966,PR00060,13
PU00966,PR00120,31
PU00966,PR00204,38
PU00966,PR00362,40
PU00966,PR00364,3
PU00966,PR00473,15
PU00966,PR00641,13
PU00966,PR00734,25
PU00966,PR00789,17
PU00967,PR00003,49
PU00967,PR00012,49
PU00967,PR00088,30
PU00967,PR00114,15
PU00967,PR00177,31
PU00967,PR00258,10
PU00967,PR00289,24
PU00967,PR00373,42
PU00967,PR00425,8
PU00967,PR00507,6
PU00967,PR00543,34
PU00967,PR00563,29
PU00967,PR00698,30
PU00967,PR00740,1
PU00967,PR00871,17
PU00967,PR00902,42
PU00967,PR00935,24
PU00967,PR00936,7
PU00967,PR00941,21
PU00968,PR00035,35
PU00968,PR00101,37
PU00968,PR00103,14
PU00968,PR00107,48
PU00968,PR00132,29
PU00968,PR00134,32
PU00968,PR00187,5
PU00968,PR00231,36
PU00968,PR00275,31
PU00968,PR00303,32
PU00968,PR00477,25
PU00968,PR00482,15
PU00968,PR00534,15
PU00968,PR00564,14
PU00969,PR00137,13
PU00969,PR00186,13
PU00969,PR00252,7
PU00969,PR00270,43
PU00969,PR00473,48
PU00969,PR00538,22
PU00969,PR00574,39
PU00969,PR00637,3
PU00969,PR00802,30
PU00969,PR00990,38
PU00969,PR00998,29
PU00970,PR00012,10
PU00970,PR00033,26
PU00970,PR00085,4
PU00970,PR00145,4
PU00970,PR00201,40
PU00970,PR00203,44
PU00970,PR00224,25
PU00970,PR00268,7
PU00970,PR00433,46
PU00970,PR00450,40
PU00970,PR00488,37
PU00970,PR00543,6
PU00970,PR00611,18
PU00970,PR00678,40
PU00970,PR00808,12
PU00970,PR00928,12
PU00971,PR00019,11
PU00971,PR00027,12
PU00971,PR00052,10
PU00971,PR00054,50
PU00971,PR00113,18
PU00971,PR00131,4
PU00971,PR00159,50
PU00971,PR00168,28
PU00971,PR00178,18
PU00971,PR00183,15
PU00971,PR00203,35
PU00971,PR00253,15
PU00971,PR00302,7
PU00971,PR00313,10
PU00971,PR00376,18
PU00971,PR00414,22
PU00971,PR00427,15
PU00971,PR00450,35
PU00971,PR00509,14
PU00971,PR00583,44
PU00971,PR00587,8
PU00971,PR00863,19
PU00971,PR00880,5
PU00971,PR00886,40
PU00972,PR00005,27
PU00972,PR00050,33
PU00972,PR00114,44
PU00972,PR00181,14
PU00972,PR00200,2
PU00972,PR00212,27
PU00972,PR00234,20
PU00972,PR00259,33
PU00972,PR00265,40
PU00972,PR00391,47
PU00972,PR00406,6
PU00972,PR00520,9
PU00972,PR00533,28
PU00972,PR00538,26
PU00972,PR00555,33
PU00972,PR00600,46
PU00972,PR00742,22
PU00972,PR00857,15
PU00973,PR00003,7
PU00973,PR00250,39
PU00973,PR00285,49
PU00973,PR00311,8
PU00973,PR00624,32
PU00973,PR00690,8
PU00973,PR00788,21
PU00973,PR00799,42
PU00973,PR00832,28
PU00973,PR00836,36
PU00973,PR00853,23
PU00973,PR00980,43
PU00974,PR00030,22
PU00974,PR00146,23
PU00974,PR00221,23
PU00974,PR00241,48
PU00974,PR00318,46
PU00974,PR00401,37
PU00974,PR00423,16
PU00974,PR00438,23
PU00974,PR00448,3
PU00974,PR00462,16
PU00974,PR00502,38
PU00974,PR00514,13
PU00974,PR00667,14
PU00974,PR00707,3
PU00974,PR00983,29
PU00974,PR00998,33
PU00975,PR00017,29
PU00975,PR00059,14
PU00975,PR00090,16
PU00975,PR00115,36
PU00975,PR00188,13
PU00975,PR00200,32
PU00975,PR00201,11
PU00975,PR00316,18
PU00975,PR00376,22
PU00975,PR00481,19
PU00975,PR00524,29
PU00975,PR00541,1
PU00975,PR00548,25
PU00975,PR00583,16
PU00975,PR00601,27
PU00975,PR00664,35
PU00975,PR00707,6
PU00975,PR00776,29
PU00975,PR00904,5
PU00975,PR00933,10
PU00976,PR00027,13
PU00976,PR00134,19
PU00976,PR00340,25
PU00976,PR00364,47
PU00976,PR00428,30
PU00976,PR00501,18
PU00976,PR00613,39
PU00976,PR00717,27
PU00976,PR00732,35
PU00976,PR00745,38
PU00976,PR00786,38
PU00976,PR00979,46
PU00977,PR00033,27
PU00977,PR00050,28
PU00977,PR00330,16
PU00977,PR00373,13
PU00977,PR00631,39
PU00977,PR00739,24
PU00977,PR00775,32
PU00977,PR00895,31
PU00977,PR00908,27
PU00977,PR00945,23
PU00977,PR00990,48
PU00978,PR00033,44
PU00978,PR00049,47
PU00978,PR00055,18
PU00978,PR00112,19
PU00978,PR00282,2
PU00978,PR00366,26
PU00978,PR00392,20
PU00978,PR00403,50
PU00978,PR00424,23
PU00978,PR00430,49
PU00978,PR00488,11
PU00978,PR00554,25
PU00978,PR00637,26
PU00978,PR00719,21
PU00978,PR00767,17
PU00978,PR00887,14
PU00978,PR00976,38
PU00979,PR00040,50
PU00979,PR00130,16
PU00979,PR00142,15
PU00979,PR00174,7
PU00979,PR00209,36
PU00979,PR00293,21
PU00979,PR00328,48
PU00979,PR00473,21
PU00979,PR00555,9
PU00979,PR00560,31
PU00979,PR00603,16
PU00979,PR00616,36
PU00979,PR00691,28
PU00979,PR00837,29
PU00979,PR00898,12
PU00979,PR00905,42
PU00979,PR00975,22
PU00980,PR00047,3
PU00980,PR00097,3
PU00980,PR00349,18
PU00980,PR00392,2
PU00980,PR00459,6
PU00980,PR00463,1
PU00980,PR00494,33
PU00980,PR00523,30
PU00980,PR00653,24
PU00980,PR00857,23
PU00980,PR00897,25
PU00980,PR00899,33
PU00981,PR00202,4
PU00981,PR00308,13
PU00981,PR00455,41
PU00981,PR00529,35
PU00981,PR00594,34
PU00981,PR00652,22
PU00981,PR00692,42
PU00981,PR00842,6
PU00981,PR00913,6
PU00981,PR00982,26
PU00982,PR00134,7
PU00982,PR00244,4
PU00982,PR00283,40
PU00982,PR00289,49
PU00982,PR00334,26
PU00982,PR00392,20
PU00982,PR00508,40
PU00982,PR00543,23
PU00982,PR00669,42
PU00982,PR00704,45
PU00982,PR00745,6
PU00982,PR00900,24
PU00982,PR00962,27
PU00983,PR00013,37
PU00983,PR00049,13
PU00983,PR00064,5
PU00983,PR00065,30
PU00983,PR00157,44
PU00983,PR00182,6
PU00983,PR00212,44
PU00983,PR00303,27
PU00983,PR00436,19
PU00983,PR00483,27
PU00983,PR00513,11
PU00983,PR00547,26
PU00983,PR00550,32
PU00983,PR00598,15
PU00983,PR00620,24
PU00983,PR00778,43
PU00983,PR00844,2
PU00983,PR00858,39
PU00983,PR00941,20
PU00983,PR00953,28
PU00983,PR00975,3
PU00983,PR00984,15
PU00983,PR00989,39
PU00984,PR00007,9
PU00984,PR00024,27
PU00984,PR00080,23
PU00984,PR00093,36
PU00984,PR00209,21
PU00984,PR00234,18
PU00984,PR00290,13
PU00984,PR00330,23
PU00984,PR00342,46
PU00984,PR00469,34
PU00984,PR00501,12
PU00984,PR00584,2
PU00984,PR00601,1
PU00984,PR00677,12
PU00984,PR00745,15
PU00984,PR00757,5
PU00984,PR00807,46
PU00984,PR00895,43
PU00984,PR00898,39
PU00984,PR00920,35
PU00985,PR00060,23
PU00985,PR00076,12
PU00985,PR00227,38
PU00985,PR00249,21
PU00985,PR00359,13
PU00985,PR00364,13
PU00985,PR00411,22
PU00985,PR00519,17
PU00985,PR00553,26
PU00985,PR00573,27
PU00985,PR00590,18
PU00985,PR00710,22
PU00985,PR00744,47
PU00985,PR00778,41
PU00985,PR00805,14
PU00985,PR00832,23
PU00985,PR00851,49
PU00985,PR00921,12
PU00985,PR00983,15
PU00986,PR00046,9
PU00986,PR00057,2
PU00986,PR00125,35
PU00986,PR00135,8
PU00986,PR00212,49
PU00986,PR00254,15
PU00986,PR00267,9
PU00986,PR00439,47
PU00986,PR00487,38
PU00986,PR00501,50
PU00986,PR00510,20
PU00986,PR00544,32
PU00986,PR00577,3
PU00986,PR00593,5
PU00986,PR00660,18
PU00986,PR00721,15
PU00986,PR00781,5
PU00986,PR00810,33
PU00986,PR00848,26
PU00986,PR00888,16
PU00987,PR00131,40
PU00987,PR00215,11
PU00987,PR00242,15
PU00987,PR00394,26
PU00987,PR00422,49
PU00987,PR00469,12
PU00987,PR00496,40
PU00987,PR00499,36
PU00987,PR00639,15
PU00987,PR00673,35
PU00987,PR00698,44
PU00987,PR00798,18
PU00987,PR00831,37
PU00987,PR00890,29
PU00987,PR00934,16
PU00987,PR00995,33
PU00988,PR00022,42
PU00988,PR00106,1
PU00988,PR00250,3
PU00988,PR00304,34
PU00988,PR00426,31
PU00988,PR00436,28
PU00988,PR00495,3
PU00988,PR00523,28
PU00988,PR00560,16
PU00988,PR00586,30
PU00988,PR00695,12
PU00988,PR00766,41
PU00988,PR00791,10
PU00988,PR00859,50
PU00988,PR00935,20
PU00988,PR00986,42
PU00989,PR00029,29
PU00989,PR00128,14
PU00989,PR00160,23
PU00989,PR00170,41
PU00989,PR00190,49
PU00989,PR00220,42
PU00989,PR00257,15
PU00989,PR00400,26
PU00989,PR00463,25
PU00989,PR00539,36
PU00989,PR00565,21
PU00989,PR00590,10
PU00989,PR00638,30
PU00989,PR00658,44
PU00989,PR00758,10
PU00989,PR00765,20
PU00989,PR00788,7
PU00989,PR00813,11
PU00989,PR00822,32
PU00989,PR00956,33
PU00990,PR00017,23
PU00990,PR00101,19
PU00990,PR00131,32
PU00990,PR00180,44
PU00990,PR00183,1
PU00990,PR00201,44
PU00990,PR00232,10
PU00990,PR00255,6
PU00990,PR00367,18
PU00990,PR00494,44
PU00990,PR00496,30
PU00990,PR00587,5
PU00990,PR00622,32
PU00990,PR00655,4
PU00990,PR00747,41
PU00990,PR00772,1
PU00990,PR00796,4
PU00990,PR00851,40
PU00990,PR00954,50
PU00991,PR00055,20
PU00991,PR00060,31
PU00991,PR00092,18
PU00991,PR00152,12
PU00991,PR00211,1
PU00991,PR00284,6
PU00991,PR00425,18
PU00991,PR00489,50
PU00991,PR00508,11
PU00991,PR00560,42
PU00991,PR00715,6
PU00991,PR00787,41
PU00991,PR00841,13
PU00991,PR00864,50
PU00991,PR00896,44
PU00991,PR00925,32
PU00992,PR00069,5
PU00992,PR00149,44
PU00992,PR00350,39
PU00992,PR00399,43
PU00992,PR00406,50
PU00992,PR00600,42
PU00992,PR00641,11
PU00992,PR00669,20
PU00992,PR00703,46
PU00992,PR00709,43
PU00992,PR00755,10
PU00992,PR00779,34
PU00992,PR00905,32
PU00992,PR00985,23
PU00993,PR00090,48
PU00993,PR00162,25
PU00993,PR00179,20
PU00993,PR00262,50
PU00993,PR00337,47
PU00993,PR00449,2
PU00993,PR00540,28
PU00993,PR00552,44
PU00993,PR00559,20
PU00993,PR00571,49
PU00993,PR00609,20
PU00993,PR00627,34
PU00993,PR00628,34
PU00993,PR00671,36
PU00993,PR00683,42
PU00993,PR00689,24
PU00993,PR00859,15
PU00993,PR00883,48
PU00993,PR00896,49
PU00994,PR00062,6
PU00994,PR00090,50
PU00994,PR00170,16
PU00994,PR00175,2
PU00994,PR00187,33
PU00994,PR00307,3
PU00994,PR00355,7
PU00994,PR00396,41
PU00994,PR00405,5
PU00994,PR00468,47
PU00994,PR00475,7
PU00994,PR00505,34
PU00994,PR00681,4
PU00994,PR00690,7
PU00994,PR00812,29
PU00994,PR00969,9
PU00995,PR00063,41
PU00995,PR00200,34
PU00995,PR00273,1
PU00995,PR00304,35
PU00995,PR00328,39
PU00995,PR00351,4
PU00995,PR00382,46
PU00995,PR00441,49
PU00995,PR00459,41
PU00995,PR00503,18
PU00995,PR00522,1
PU00995,PR00601,45
PU00995,PR00704,26
PU00995,PR00719,3
PU00995,PR00812,25
PU00996,PR00037,4
PU00996,PR00085,6
PU00996,PR00142,28
PU00996,PR00183,4
PU00996,PR00196,21
PU00996,PR00400,13
PU00996,PR00450,9
PU00996,PR00474,48
PU00996,PR00489,25
PU00996,PR00513,20
PU00996,PR00583,44
PU00996,PR00635,47
PU00996,PR00721,27
PU00996,PR00821,1
PU00996,PR00923,3
PU00997,PR00107,9
PU00997,PR00110,24
PU00997,PR00144,2
PU00997,PR00159,13
PU00997,PR00198,20
